Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2018-01-31,1103.17822265625,1107.406102770528,1077.512576235266,1078.3581279711264,3143011
2018-02-01,1115.1158447265625,1125.1135869779464,1099.3483620696154,1099.3483620696154,3856283
2018-02-02,1080.2978515625,1109.1967021061585,1072.3394895742942,1109.1967021061585,2281820
2018-02-05,1056.721435546875,1075.4236380284071,1045.3310765548435,1069.4050771596992,2370531
2018-02-06,1028.4195556640625,1043.9383399576463,1012.9007106529848,1030.2599029074545,3334520
2018-02-07,1030.9066162109375,1044.5352658677853,1025.6341515330348,1031.6029244808508,3536295
2018-02-08,1046.2760009765625,1050.503881180176,1025.2360552057025,1030.9064615162415,1839297
2018-02-09,1026.6287841796875,1040.058521182038,1022.6496028456577,1034.5871468477471,1898563
2018-02-12,1037.5218505859375,1040.5560252373464,1027.2755304641926,1032.1002640379988,772861
2018-02-14,1037.0244140625,1046.8729127896152,1031.4039172118346,1044.5351678913316,1187333
2018-02-15,1036.7259521484375,1042.0480827470722,1027.6235508140578,1038.0689015241717,908706
