date,close,high,low,open,volume,ticker
2018-01-06,335.3992004394531,341.2713776526275,333.0013827970984,339.60758216191965,9470256,YESBANK.NS
2018-01-08,542.2098999023438,552.5040555936594,535.347088970814,547.5310217899361,6871812,AXISBANK.NS
2018-01-08,133.15464782714844,136.2131241119797,130.93835870376995,134.21846390093907,24904453,BANKBARODA.NS
2018-01-08,506.8814392089844,510.7088318045563,505.2377786008778,507.8441776385513,6071560,HDFCBANK.NS
2018-01-08,287.4891357421875,293.5885605370862,285.0877897058735,290.6589300981056,15581508,ICICIBANK.NS
2018-01-08,39.42097091674805,40.46754462560377,39.121950400253866,39.819667473575066,7866873,IDFCFIRSTB.NS
2018-01-08,1922.54931640625,1941.425645616768,1914.2398759150717,1926.0556256613652,884802,INDUSINDBK.NS
2018-01-08,1306.5343017578125,1319.871387301036,1298.7211968957054,1298.7211968957054,1684489,KOTAKBANK.NS
2018-01-08,27596.279296875,27819.827483381057,27477.58145586153,27684.479445002933,0,NSEBANK
2018-01-08,81.09435272216797,82.30055736150217,78.40357763602778,78.96028801410176,42891508,PNB.NS
2018-01-08,272.2936706542969,274.96954312673523,266.0653336875,271.7400350698776,33885474,SBIN.NS
2018-01-08,360.8993835449219,366.5222340126595,357.1014750954962,364.89456756422544,7742871,YESBANK.NS
2018-01-10,590.2493896484375,614.1696699144355,569.4123660340314,611.7825894250892,20117451,AXISBANK.NS
2018-01-10,92.55223846435548,93.30577544061396,84.5735973340417,88.1196600586256,29563711,BANKBARODA.NS
2018-01-10,477.9413146972656,479.4793230115664,469.1007908543504,471.9184950052509,12449588,HDFCBANK.NS
2018-01-10,302.95672607421875,303.96978615121145,289.9797462528797,295.5275206953216,21104376,ICICIBANK.NS
2018-01-10,37.2281494140625,37.3776615812886,35.08516576475337,36.18157565023689,12190274,IDFCFIRSTB.NS
2018-01-10,1577.9727783203125,1604.1498443843795,1552.0358688256404,1594.6396207835433,5213931,INDUSINDBK.NS
2018-01-10,1116.7301025390625,1125.4888186087423,997.4928007099892,1084.8804026449002,10535080,KOTAKBANK.NS
2018-01-10,25366.705078125,25411.85494382242,24707.363134481977,24943.610387791672,0,NSEBANK
2018-01-10,58.64030456542969,58.96505166783688,54.32578712214588,55.671174548291866,39640035,PNB.NS
2018-01-10,252.68592834472656,253.93160129683503,243.68944214260532,244.98123965776185,17711738,SBIN.NS
2018-01-10,198.13214111328125,201.04221925055367,168.29147849668277,177.56427342108194,130992623,YESBANK.NS
2018-01-11,598.9025268554688,604.7706707277871,578.9108931525982,578.9108931525982,16048865,AXISBANK.NS
2018-01-11,95.47774505615234,99.15678682865052,94.9015152205432,99.02380811136436,25819979,BANKBARODA.NS
2018-01-11,449.0011291503906,453.1807349588011,445.1972401460554,453.1807349588011,19629052,HDFCBANK.NS
2018-01-11,341.260498046875,345.8434420948776,338.75193331069033,344.4444263446155,22157128,ICICIBANK.NS
2018-01-11,34.98548889160156,35.53369762362777,34.337611720869546,34.63663224599603,9881366,IDFCFIRSTB.NS
2018-01-11,1406.30859375,1434.1667518694792,1342.9553465873094,1346.7978511555134,5635786,INDUSINDBK.NS
2018-01-11,1104.338623046875,1121.457788075693,1095.9282388025783,1118.422064967362,2669317,KOTAKBANK.NS
2018-01-11,25323.35546875,25401.303779695263,25129.156558562117,25284.90474468136,0,NSEBANK
2018-01-11,68.9394760131836,69.58897023714786,67.91883211987385,69.0322598910419,21269555,PNB.NS
2018-01-11,263.8046875,266.6651147782256,257.2995463096986,261.128814817432,29144808,SBIN.NS
2018-01-11,201.2888336181641,202.9658265010277,186.4918110299968,189.40188912854103,69202992,YESBANK.NS
2018-02-01,556.4825439453125,565.5334421828509,553.349508021403,563.9420954727295,6292268,AXISBANK.NS
2018-02-01,140.02517700195312,144.0588268594494,138.73973171386973,143.52691193402805,11611821,BANKBARODA.NS
2018-02-01,436.8537292480469,437.47202874492336,433.63395220523535,433.63395220523535,4776316,HDFCBANK.NS
2018-02-01,297.478759765625,299.3998366015327,295.3655635208041,298.6794327880673,7046560,ICICIBANK.NS
2018-02-01,52.67954254150391,53.9001065312289,52.48425155817477,53.70481554789976,4912922,IDFCFIRSTB.NS
2018-02-01,1566.9686279296875,1569.8758519749929,1549.9545140069756,1550.1452184098514,1392045,INDUSINDBK.NS
2018-02-01,997.9786987304688,1000.7641135431548,987.3343764329832,995.7901368356836,1072207,KOTAKBANK.NS
2018-02-01,25337.955078125,25425.204062587876,25232.507086740003,25381.903785332728,0,NSEBANK
2018-02-01,154.39471435546875,158.57005233674187,153.46686147074138,158.19891684601552,13729132,PNB.NS
2018-02-01,279.8138122558594,285.1194327685426,278.0606563269619,285.1194327685426,14797364,SBIN.NS
2018-02-01,305.0106506347656,307.3105925717677,300.6065179386734,306.72336890546813,5224976,YESBANK.NS
2018-02-02,561.8533935546875,584.6298523627078,558.2727727278772,584.6298523627078,6185174,AXISBANK.NS
2018-02-02,135.81422424316406,138.9170296891176,131.381645034659,133.154676718061,24420057,BANKBARODA.NS
2018-02-02,454.50433349609375,464.2803820945453,452.98776359479774,463.3704344575165,7346124,HDFCBANK.NS
2018-02-02,321.8764038085937,330.13703940069354,320.5316559943691,329.0323968583231,16957983,ICICIBANK.NS
2018-02-02,51.458980560302734,54.38833424997994,50.97075494535653,54.33951243345849,15102385,IDFCFIRSTB.NS
2018-02-02,1678.823486328125,1696.1711866803157,1652.9924074853295,1691.7866145823666,2192706,INDUSINDBK.NS
2018-02-02,1080.2978515625,1109.1967021061585,1072.3394895742942,1109.1967021061585,2281820,KOTAKBANK.NS
2018-02-02,26450.84375,27017.237574507188,26363.745150345872,27017.087185625624,0,NSEBANK
2018-02-02,150.17300415039062,156.52878830091663,148.92039701698934,153.09573525111054,17622089,PNB.NS
2018-02-02,274.36981201171875,282.1206265365911,272.66278051206103,279.49087835161333,23274673,SBIN.NS
2018-02-02,341.6139221191406,348.41587316297813,334.5183741404002,346.6542318186806,16298953,YESBANK.NS
2018-02-04,496.3585205078125,505.757567081497,489.54548808517455,504.0170051495548,7120498,AXISBANK.NS
2018-02-04,125.79657745361328,128.10152377672142,124.42248888534606,126.4171492901739,8494352,BANKBARODA.NS
2018-02-04,450.5845031738281,451.6461133345954,441.0884552545797,441.0884552545797,4596368,HDFCBANK.NS
2018-02-04,251.5169677734375,263.04342774261573,248.5873082766226,262.22696429880494,73359584,ICICIBANK.NS
2018-02-04,46.82083511352539,47.16259153867804,46.43025314918036,47.06494791002462,6476289,IDFCFIRSTB.NS
2018-02-04,1720.095947265625,1725.1478106330771,1703.7967124758418,1717.2364283076236,663945,INDUSINDBK.NS
2018-02-04,1090.8428955078125,1094.7225002457817,1043.5901161276142,1043.5901161276142,2666027,KOTAKBANK.NS
2018-02-04,24328.216796875,24373.11666482368,24062.669106847683,24235.368268343434,0,NSEBANK
2018-02-04,89.35224151611328,89.86255638895236,88.51717244906474,89.35224151611328,13543335,PNB.NS
2018-02-04,227.12669372558597,232.52459166388437,225.9732979336024,232.34005115307468,14993188,SBIN.NS
2018-02-04,299.7257385253906,301.92780517578126,297.1321993328631,300.4597607421875,8844027,YESBANK.NS
2018-02-05,520.92529296875,525.1026535213421,512.6203507665803,515.7036074545048,25195767,AXISBANK.NS
2018-02-05,127.92422485351562,132.09084615429353,126.94905212205076,130.76107253529057,8232020,BANKBARODA.NS
2018-02-05,459.5205993652344,461.503805810832,454.0376168391704,454.9708904606281,7100048,HDFCBANK.NS
2018-02-05,265.9730529785156,272.5527462845206,264.6763203934441,272.4566865905703,14211445,ICICIBANK.NS
2018-02-05,46.67436981201172,47.45553008054455,46.43025699529109,47.11377362708205,7264639,IDFCFIRSTB.NS
2018-02-05,1780.81298828125,1810.5042312441972,1774.5219540132014,1806.2626583506665,1320018,INDUSINDBK.NS
2018-02-05,1250.30859375,1281.6944376846725,1216.833703729665,1225.587951960521,8891427,KOTAKBANK.NS
2018-02-05,25568.00390625,25716.451401347647,25499.053534970997,25606.753456321538,114400,NSEBANK
2018-02-05,86.10475158691406,89.07387802275697,85.87278836289647,88.9810941489411,10845584,PNB.NS
2018-02-05,222.3746795654297,227.26507989875105,221.22128392453016,226.8959848459412,12887066,SBIN.NS
2018-02-05,346.703125,356.93051212340407,344.2074616646885,354.2390976032912,13058846,YESBANK.NS
2018-02-07,509.48736572265625,511.0289942195658,500.2872522371813,507.9954554277144,6799910,AXISBANK.NS
2018-02-07,100.75251770019533,102.3482420135877,97.07347593531912,100.53088875970371,19814242,BANKBARODA.NS
2018-02-07,486.8170166015625,495.0705174301267,484.46893018361214,495.0588228590998,9864876,HDFCBANK.NS
2018-02-07,266.45330810546875,268.8546537612738,260.3058690892681,263.1874838762342,69733139,ICICIBANK.NS
2018-02-07,37.691017150878906,38.3745337779396,37.446904335847655,38.13042096290835,11955346,IDFCFIRSTB.NS
2018-02-07,1864.697998046875,1872.5919625883564,1845.2740143329888,1854.364034108028,708738,INDUSINDBK.NS
2018-02-07,1330.9862060546875,1347.3506601620804,1325.0672231140115,1341.8294981584538,1301687,KOTAKBANK.NS
2018-02-07,26229.99609375,26371.293280567603,26060.296893100047,26364.14297300054,0,NSEBANK
2018-02-07,72.51170349121094,73.9962666732531,69.03225521503916,71.25910352758022,27653723,PNB.NS
2018-02-07,238.8451995849609,241.5210721160359,234.37001840486383,238.9374768775655,21896701,SBIN.NS
2018-02-07,332.4891052246094,337.0762065825655,327.8527226015719,333.4755734556328,8091469,YESBANK.NS
2018-02-08,544.2986450195312,548.3267909639051,536.0931378081816,542.3094311501131,6495837,AXISBANK.NS
2018-02-08,130.53944396972656,132.80006183388664,129.60859972834808,131.16000228825996,14029282,BANKBARODA.NS
2018-02-08,500.1894836425781,505.7074881186998,498.1114610335467,505.6605378437461,8905704,HDFCBANK.NS
2018-02-08,286.7686767578125,288.8818725885184,282.4942992235354,283.358777767624,14089168,ICICIBANK.NS
2018-02-08,39.96917724609375,40.3678738170395,38.673419093898495,39.520648356595146,10121383,IDFCFIRSTB.NS
2018-02-08,1943.39501953125,1952.2327342964925,1916.977797145641,1920.29191086662,1278375,INDUSINDBK.NS
2018-02-08,1274.1871337890625,1304.8425215673135,1270.7035725186693,1303.498886519557,2065057,KOTAKBANK.NS
2018-02-08,27355.630859375,27487.580495646453,27327.63118522962,27469.18031915904,0,NSEBANK
2018-02-08,79.00667572021484,80.44484346546444,78.35717444391479,79.8881331421757,38618382,PNB.NS
2018-02-08,271.1864013671875,273.49319285237806,268.095295145217,270.35596206433405,15665209,SBIN.NS
2018-02-08,356.9041748046875,360.7020833114024,351.82386970825473,360.0115736494849,8365895,YESBANK.NS
2018-02-11,607.3566284179688,614.5675272634334,601.8365124611414,609.1469084039231,12488669,AXISBANK.NS
2018-02-11,97.42808532714844,100.57521228000432,96.09831166052744,96.5415695494011,38112597,BANKBARODA.NS
2018-02-11,457.7477111816406,460.2249539038894,448.9541387062432,452.24145980555664,30092868,HDFCBANK.NS
2018-02-11,341.9841003417969,345.216258184846,339.33081710424227,341.5499149433929,26714413,ICICIBANK.NS
2018-02-11,35.483856201171875,36.48059377763459,35.18483568868348,35.38418396442645,16038076,IDFCFIRSTB.NS
2018-02-11,1481.0936279296875,1493.6778085963788,1416.9237462774415,1426.5300089640682,5732745,INDUSINDBK.NS
2018-02-11,1127.87744140625,1140.617369878018,1107.2747155229451,1112.9977084346367,3900710,KOTAKBANK.NS
2018-02-11,25701.3515625,25855.949374375203,25498.85391692839,25545.052598529,0,NSEBANK
2018-02-11,64.06824493408203,73.02201966612556,63.14039204338689,69.54257132601877,91979581,PNB.NS
2018-02-11,263.2972106933594,270.1714330749703,261.31337545998383,265.65012696751296,27760214,SBIN.NS
2018-02-11,206.2705078125,212.97847956875185,204.84011687252752,209.87111074202664,51686587,YESBANK.NS
2018-03-01,557.4274291992188,562.4004635203717,552.7527647961381,558.2728207514206,3990149,AXISBANK.NS
2018-03-01,139.9365234375,141.48792607637623,139.22730809715364,140.64572525068886,8271671,BANKBARODA.NS
2018-03-01,432.2573852539063,438.2303312304897,431.9190564493103,437.4720463501494,4531288,HDFCBANK.NS
2018-03-01,302.569580078125,303.86631271254925,300.1682342044891,300.1682342044891,8898342,ICICIBANK.NS
2018-03-01,52.87483596801758,53.31423604472936,52.72836679253641,53.02130141863288,3088116,IDFCFIRSTB.NS
2018-03-01,1553.9102783203125,1572.7354450105906,1547.9529470892116,1571.7822720136146,1120860,INDUSINDBK.NS
2018-03-01,994.894775390625,1001.6594321416054,992.9051847503338,997.381763690989,884021,KOTAKBANK.NS
2018-03-01,25318.3046875,25454.60388106021,25300.60567491807,25425.45382999143,0,NSEBANK
2018-03-01,154.58030700683594,157.0855071382061,154.20915733239178,155.8792954726094,8534233,PNB.NS
2018-03-01,279.4447326660156,282.76651811398784,278.7988197714657,281.7053714787877,13857373,SBIN.NS
2018-03-01,309.1212158203125,309.7573624078518,304.5213315089864,305.35322929304823,5672263,YESBANK.NS
2018-03-04,498.8450012207031,503.2710133807612,491.0373625484719,491.33573243101984,6053789,AXISBANK.NS
2018-03-04,128.85507202148438,131.38163383873172,127.3479843972953,127.79124228037276,15187662,BANKBARODA.NS
2018-03-04,447.0148010253906,449.3013046288585,445.8715349830294,448.8929973623905,4079884,HDFCBANK.NS
2018-03-04,259.39337158203125,260.7861639250003,251.08472065665805,251.08472065665805,40773239,ICICIBANK.NS
2018-03-04,47.60199737548828,47.74846654966688,46.576724330835546,46.967302587202106,4690349,IDFCFIRSTB.NS
2018-03-04,1744.0206298828125,1754.9821196236887,1710.945572597646,1710.945572597646,1152587,INDUSINDBK.NS
2018-03-04,1097.5577392578125,1099.348297995875,1081.8399244255015,1088.8034917551372,1345130,KOTAKBANK.NS
2018-03-04,24510.314453125,24537.71452497393,24254.06743433681,24285.66667608204,0,NSEBANK
2018-03-04,88.56356048583984,91.76465738324086,87.82128237958402,90.51205732728226,25344799,PNB.NS
2018-03-04,231.1405029296875,233.26275387628675,229.06439062792384,230.26392499596147,19883309,SBIN.NS
2018-03-04,306.4297790527344,307.5063508211345,297.5236378667872,299.9214554478858,10392997,YESBANK.NS
2018-03-05,530.5233764648438,535.8942176223986,519.1848328444647,519.1848328444647,12001916,AXISBANK.NS
2018-03-05,126.81607818603516,128.411809209293,124.55546036368293,128.14585178422394,8591667,BANKBARODA.NS
2018-03-05,459.1473388671875,460.7805678585979,454.0376596120957,459.1823423275398,4152772,HDFCBANK.NS
2018-03-05,270.7757263183594,272.4566682527928,266.35724451375984,266.35724451375984,14724116,ICICIBANK.NS
2018-03-05,45.64909744262695,46.77201790709788,45.50262826035125,46.77201790709788,8835739,IDFCFIRSTB.NS
2018-03-05,1790.2017822265625,1795.7778206600174,1764.4184076335066,1775.7611889010682,1200445,INDUSINDBK.NS
2018-03-05,1227.1298828125,1256.625468519017,1219.469885567711,1248.46819502195,2977641,KOTAKBANK.NS
2018-03-05,25604.953125,25653.151784913705,25468.75548538487,25547.604180553688,97400,NSEBANK
2018-03-05,85.40885925292969,86.84702694964204,85.17689603614167,86.29031664514191,11643684,PNB.NS
2018-03-05,223.20513916015625,224.5892140555178,220.29858751171216,222.32856120900152,12939642,SBIN.NS
2018-03-05,346.4095458984375,351.596624020519,339.1182469675987,346.4584687634341,15431044,YESBANK.NS
2018-03-07,508.79107666015625,517.0960795415509,506.5034932500998,510.1338322116527,6658467,AXISBANK.NS
2018-03-07,100.17626953125,101.6390217222537,99.11245344519878,100.7081775742756,12691360,BANKBARODA.NS
2018-03-07,486.100830078125,489.5760093797553,485.0207447409974,486.8170078880468,6863100,HDFCBANK.NS
2018-03-07,262.1309509277344,265.87704521707906,261.4585915653595,265.01256642927774,14020388,ICICIBANK.NS
2018-03-07,38.276885986328125,38.71628975065352,37.446900270410026,37.78866040927003,16280684,IDFCFIRSTB.NS
2018-03-07,1866.802978515625,1871.3958772595329,1851.4934717722883,1860.1050693154152,926035,INDUSINDBK.NS
2018-03-07,1346.107421875,1349.9373598839152,1320.690350791769,1330.0414518532016,1487237,KOTAKBANK.NS
2018-03-07,26203.794921875,26315.79361959785,26141.696034561624,26209.794852110157,0,NSEBANK
2018-03-07,71.5838623046875,72.51171532981901,70.37765054043382,72.37253596025793,20767258,PNB.NS
2018-03-07,237.5995178222656,240.73674854227855,236.5845239589769,239.53722825962143,16099030,SBIN.NS
2018-03-07,332.34112548828125,335.8924169750204,330.7627703714394,333.13031809901213,4998778,YESBANK.NS
2018-03-08,571.6502075195312,575.4297008825974,542.8066128817471,543.552567915483,15953749,AXISBANK.NS
2018-03-08,132.6227569580078,133.73090160663037,130.36213916938658,130.53943960773492,13329323,BANKBARODA.NS
2018-03-08,498.1817932128906,504.1459678439066,496.3855298127402,500.9760507897571,13604008,HDFCBANK.NS
2018-03-08,292.9642028808594,294.64514502853643,285.8081802982837,288.1615110303535,14478297,ICICIBANK.NS
2018-03-08,41.01575469970703,41.26493910541059,39.96917715395025,40.766570294003465,12608673,IDFCFIRSTB.NS
2018-03-08,1936.4783935546875,1957.7562883454807,1924.566604657598,1953.049196289702,1234257,INDUSINDBK.NS
2018-03-08,1303.349365234375,1307.8282290324312,1283.293984150354,1290.9080769064408,2745717,KOTAKBANK.NS
2018-03-08,27695.177734375,27722.67741438422,27447.831003167084,27471.629554368243,0,NSEBANK
2018-03-08,81.79022979736328,82.85726198614141,79.33141833947161,79.51698607710458,60845280,PNB.NS
2018-03-08,276.1229248046875,276.76883764680764,271.7400212363591,271.832298522244,18254462,SBIN.NS
2018-03-08,368.1499328613281,368.93909535499904,359.0744136610151,359.0744136610151,10625829,YESBANK.NS
2018-03-09,628.3925170898438,651.9149904325607,626.2043701523389,651.9149904325607,6494484,AXISBANK.NS
2018-03-09,134.4844512939453,138.73973006527683,133.77523591086367,136.47911194983587,16081701,BANKBARODA.NS
2018-03-09,487.2397155761719,488.1554464086964,484.527664120312,485.913012267225,7661608,HDFCBANK.NS
2018-03-09,322.3980712890625,331.90165658897035,320.8543367649076,331.5157303190034,12859450,ICICIBANK.NS
2018-03-09,47.74373245239258,48.690630128438784,47.44470813127042,47.79356857182887,6484207,IDFCFIRSTB.NS
2018-03-09,1822.307861328125,1843.297519883782,1810.4921124223729,1830.9534969380104,937981,INDUSINDBK.NS
2018-03-09,1263.13916015625,1288.917535158819,1259.0584416802362,1285.931625810961,2076747,KOTAKBANK.NS
2018-03-09,27819.17578125,28202.87052822728,27777.07666251943,28199.120571931173,123200,NSEBANK
2018-03-09,80.1200942993164,82.85726452653424,79.7953472090243,81.9294116520107,30610408,PNB.NS
2018-03-09,282.6742248535156,288.3489260870947,281.2439972846788,288.3489260870947,14708076,SBIN.NS
2018-03-09,334.4620361328125,343.29093869571443,332.63709401941986,343.2416273268306,26137760,YESBANK.NS
2018-03-10,569.1636962890625,589.4039187860208,566.0306608344384,589.4039187860208,18385327,AXISBANK.NS
2018-03-10,91.57707977294922,95.4334219366295,90.24730614660578,90.6019070361013,30440427,BANKBARODA.NS
2018-03-10,476.9316101074219,481.8743151467224,471.2609752998059,476.7672268493777,15332148,HDFCBANK.NS
2018-03-10,293.0189514160156,303.4391060791777,291.812913633507,300.1586891996105,19105555,ICICIBANK.NS
2018-03-10,37.37765884399414,38.52390856944413,36.82945394139931,37.028802215684365,9621471,IDFCFIRSTB.NS
2018-03-10,1574.1781005859375,1593.8709376052675,1542.765670880192,1575.234883212761,5112718,INDUSINDBK.NS
2018-03-10,1093.091552734375,1133.202313443509,1080.9985966200766,1111.6539785438915,2961974,KOTAKBANK.NS
2018-03-10,25069.609375,25469.755120611888,25026.0590992948,25290.25720427811,253300,NSEBANK
2018-03-10,59.98569488525391,61.56304207529688,58.17638091725848,59.1970177507543,42231670,PNB.NS
2018-03-10,250.70211791992188,257.1611342857446,249.6871240020487,252.22459471719333,19714943,SBIN.NS
2018-03-10,209.87110900878903,219.93308161237945,199.51319293549983,202.2259804785041,97945695,YESBANK.NS
2018-03-12,621.4302978515625,629.5860855080283,618.247544045871,628.5914787378734,5914250,AXISBANK.NS
2018-03-12,94.81285858154295,95.92100329036688,92.99550531721889,94.192300250033,14092602,BANKBARODA.NS
2018-03-12,496.22113037109375,502.9601271453569,494.7183206187454,500.3772320012865,10799856,HDFCBANK.NS
2018-03-12,342.9971618652344,346.2775789027963,339.71674482767247,346.2775789027963,23427270,ICICIBANK.NS
2018-03-12,38.224884033203125,38.67341669715671,37.87602740693481,38.67341669715671,6433641,IDFCFIRSTB.NS
2018-03-12,1591.085205078125,1596.4166100731743,1571.8726812820428,1583.5922738920774,1509308,INDUSINDBK.NS
2018-03-12,1220.3409423828125,1238.1568897746174,1212.677158142953,1234.1756779103905,1817913,KOTAKBANK.NS
2018-03-12,26857.23828125,27036.78502024151,26791.33865740646,27032.58585035136,0,NSEBANK
2018-03-12,66.29508972167969,66.8054116701872,64.43938384195226,64.94970579045977,15579155,PNB.NS
2018-03-12,264.6351318359375,265.6501258129747,261.3594988945358,264.5428826954528,15772176,SBIN.NS
2018-03-12,175.59133911132812,177.07104140721012,163.06319601665606,171.64546632230952,104720593,YESBANK.NS
2018-04-01,556.88037109375,561.9528414867243,554.9905938930835,561.803626184468,2766664,AXISBANK.NS
2018-04-01,145.2999267578125,146.54105693045898,139.6262313396361,140.51274709417345,17214456,BANKBARODA.NS
2018-04-01,433.948974609375,435.25555218422113,432.33907166837935,432.33907166837935,2373776,HDFCBANK.NS
2018-04-01,302.28143310546875,303.19392695794096,299.2076986333517,302.5215676950621,6385367,ICICIBANK.NS
2018-04-01,53.26541519165039,53.4118843697818,52.63072411110147,52.923658742498354,3665726,IDFCFIRSTB.NS
2018-04-01,1569.49462890625,1575.118372842595,1554.6251534682433,1561.2973644273343,747232,INDUSINDBK.NS
2018-04-01,995.193359375,997.6803479173032,990.9156905082438,995.7902123381554,783950,KOTAKBANK.NS
2018-04-01,25462.302734375,25490.05241083061,25310.00568194122,25367.35462266237,0,NSEBANK
2018-04-01,163.7196502685547,166.73517235739257,153.46687233492338,155.27619691455607,31613344,PNB.NS
2018-04-01,284.6580810546875,286.2267105931739,279.7215414402381,280.96721452561536,24517099,SBIN.NS
2018-04-01,310.3445739746094,311.6168670998557,306.33191354257684,309.26800217078045,5667580,YESBANK.NS
2018-04-04,489.5952453613281,501.7791798573693,487.6060315660561,501.7791798573693,6047813,AXISBANK.NS
2018-04-04,124.02355194091795,130.27349088173222,123.22569315151924,129.29833164215125,11729950,BANKBARODA.NS
2018-04-04,439.39691162109375,449.12627827962143,438.2769718198413,446.3264572577427,3714108,HDFCBANK.NS
2018-04-04,258.048583984375,262.5150807935509,255.02289448869453,256.7038363544392,33486876,ICICIBANK.NS
2018-04-04,47.11377334594727,48.236693786107935,46.91848234876289,47.89493360981879,5579913,IDFCFIRSTB.NS
2018-04-04,1715.0919189453125,1753.314135307057,1708.6580008026726,1744.306696449015,732382,INDUSINDBK.NS
2018-04-04,1072.68798828125,1106.0136360417926,1069.405114703976,1103.1287049337325,1305078,KOTAKBANK.NS
2018-04-04,24129.21875,24666.013274376888,24087.520017290128,24502.21440236536,0,NSEBANK
2018-04-04,87.58931732177734,90.00173350509169,87.40374248985715,89.07388058235878,21491684,PNB.NS
2018-04-04,228.1878204345703,233.4473022948713,226.52692772091265,232.24776788614412,18824449,SBIN.NS
